_id,ID,Count,Temp,Hum,timestamp
6666fdaea1b633cd774213b8,185,87,31.48,46.22,2024-06-10T16:20:46.000Z
6666fdb6a1b633cd774213b9,246,87,31.77,47.21,2024-06-10T16:20:54.000Z
6666fdc2a1b633cd774213ba,185,88,31.51,46.95,2024-06-10T16:21:06.000Z
6666fdcaa1b633cd774213bb,246,88,31.77,47.4,2024-06-10T16:21:14.000Z
6666fdd6a1b633cd774213bc,185,89,31.55,47.66,2024-06-10T16:21:26.000Z
6666fddea1b633cd774213bd,246,89,31.81,47.53,2024-06-10T16:21:34.000Z
6666fdeaa1b633cd774213be,185,90,31.58,46.95,2024-06-10T16:21:46.000Z
6666fdf2a1b633cd774213bf,246,90,31.87,47.27,2024-06-10T16:21:54.000Z
6666fdfea1b633cd774213c0,185,91,31.62,46.68,2024-06-10T16:22:06.000Z
6666fe12a1b633cd774213c1,185,92,31.65,46.62,2024-06-10T16:22:26.000Z
6666fe1aa1b633cd774213c2,246,92,31.87,47.27,2024-06-10T16:22:34.000Z
6666fe26a1b633cd774213c3,185,93,31.68,46.62,2024-06-10T16:22:46.000Z
6666fe2ea1b633cd774213c4,246,93,31.87,47.21,2024-06-10T16:22:54.000Z
6666fe42a1b633cd774213c5,246,94,31.91,47.21,2024-06-10T16:23:14.000Z
6666fe4ea1b633cd774213c6,185,95,31.69,46.36,2024-06-10T16:23:26.000Z
6666fe62a1b633cd774213c7,185,96,31.72,46.62,2024-06-10T16:23:46.000Z
6666fe76a1b633cd774213c8,185,97,31.73,46.78,2024-06-10T16:24:06.000Z
6666fe9ea1b633cd774213c9,185,99,31.75,47.34,2024-06-10T16:24:46.000Z
6666fea6a1b633cd774213ca,246,99,31.93,47.99,2024-06-10T16:24:54.000Z
6666fec6a1b633cd774213cb,185,101,31.73,46.88,2024-06-10T16:25:26.000Z
6666fedaa1b633cd774213cc,185,102,31.76,46.81,2024-06-10T16:25:46.000Z
6666fee2a1b633cd774213cd,246,102,31.95,47.34,2024-06-10T16:25:54.000Z
6666feeea1b633cd774213ce,185,103,31.75,47.14,2024-06-10T16:26:06.000Z
6666ff02a1b633cd774213cf,185,104,31.76,47.14,2024-06-10T16:26:26.000Z
6666ff16a1b633cd774213d0,185,105,31.76,47.53,2024-06-10T16:26:46.000Z
6666ff1ea1b633cd774213d1,246,105,31.98,47.7,2024-06-10T16:26:54.000Z
6666ff2aa1b633cd774213d2,185,106,31.76,46.85,2024-06-10T16:27:06.000Z
6666ff32a1b633cd774213d3,246,106,31.95,47.44,2024-06-10T16:27:14.000Z
6666ff3ea1b633cd774213d4,185,107,31.76,47.24,2024-06-10T16:27:26.000Z
6666ff52a1b633cd774213d5,185,108,31.73,46.95,2024-06-10T16:27:46.000Z
6666ff5aa1b633cd774213d6,246,108,31.94,47,2024-06-10T16:27:54.000Z
6666ff66a1b633cd774213d7,185,109,31.73,47.14,2024-06-10T16:28:06.000Z
6666ff6ea1b633cd774213d8,246,109,31.93,47.86,2024-06-10T16:28:14.000Z
6666ff7aa1b633cd774213d9,185,110,31.73,46.85,2024-06-10T16:28:26.000Z
6666ff8ea1b633cd774213da,185,111,31.73,46.81,2024-06-10T16:28:46.000Z
6666ff96a1b633cd774213db,246,111,31.95,48.61,2024-06-10T16:28:54.000Z
6666ffa2a1b633cd774213dc,185,112,31.76,47.4,2024-06-10T16:29:06.000Z
6666ffaaa1b633cd774213dd,246,112,31.97,47.83,2024-06-10T16:29:14.000Z
6666ffb6a1b633cd774213de,185,113,31.8,48.25,2024-06-10T16:29:26.000Z
6666ffbea1b633cd774213df,246,113,32.1,48.18,2024-06-10T16:29:34.000Z
6666ffcaa1b633cd774213e0,185,114,31.8,47.44,2024-06-10T16:29:46.000Z
6666ffd2a1b633cd774213e1,246,114,32.1,47.63,2024-06-10T16:29:54.000Z
6666ffdea1b633cd774213e2,185,115,31.8,47.1,2024-06-10T16:30:06.000Z
6666fff2a1b633cd774213e3,185,116,31.8,47.57,2024-06-10T16:30:26.000Z
6666fffaa1b633cd774213e4,246,116,31.98,47.6,2024-06-10T16:30:34.000Z
66670006a1b633cd774213e5,185,117,31.81,46.91,2024-06-10T16:30:46.000Z
6667000ea1b633cd774213e6,246,117,31.98,47.73,2024-06-10T16:30:54.000Z
66670022a1b633cd774213e7,246,118,32,48.5,2024-06-10T16:31:14.000Z
6667002ea1b633cd774213e8,185,119,31.8,49.22,2024-06-10T16:31:26.000Z
66670036a1b633cd774213e9,246,119,32.1,49.38,2024-06-10T16:31:34.000Z
6667004aa1b633cd774213ea,246,120,32.1,49.35,2024-06-10T16:31:54.000Z
66670056a1b633cd774213eb,185,121,31.83,48.57,2024-06-10T16:32:06.000Z
6667005ea1b633cd774213ec,246,121,32.2,49.9,2024-06-10T16:32:14.000Z
66670072a1b633cd774213ed,246,122,32.5,50.73,2024-06-10T16:32:34.000Z
6667007ea1b633cd774213ee,185,123,31.87,50.6,2024-06-10T16:32:46.000Z
66670086a1b633cd774213ef,246,123,32.8,50.7,2024-06-10T16:32:54.000Z
66670092a1b633cd774213f0,185,124,31.87,47.57,2024-06-10T16:33:06.000Z
6667009aa1b633cd774213f1,246,124,31.98,48.87,2024-06-10T16:33:14.000Z
666700aea1b633cd774213f2,246,125,32.5,49.51,2024-06-10T16:33:34.000Z
666700cea1b633cd774213f3,185,127,31.83,50.6,2024-06-10T16:34:06.000Z
666700d6a1b633cd774213f4,246,127,31.95,48.22,2024-06-10T16:34:14.000Z
666700eaa1b633cd774213f5,246,128,31.91,48.77,2024-06-10T16:34:34.000Z
666700f6a1b633cd774213f6,185,129,31.98,47.63,2024-06-10T16:34:46.000Z
666700fea1b633cd774213f7,246,129,31.86,48.51,2024-06-10T16:34:54.000Z
66670109a1b633cd774213f8,185,130,31.94,47.34,2024-06-10T16:35:05.000Z
66670112a1b633cd774213f9,246,130,31.83,50,2024-06-10T16:35:14.000Z
6667011ea1b633cd774213fa,185,131,31.86,47.6,2024-06-10T16:35:26.000Z
66670126a1b633cd774213fb,246,131,31.72,49.38,2024-06-10T16:35:34.000Z
66670132a1b633cd774213fc,185,132,31.76,48.12,2024-06-10T16:35:46.000Z
66670145a1b633cd774213fd,185,133,31.63,48.61,2024-06-10T16:36:05.000Z
6667015aa1b633cd774213fe,185,134,31.56,48.51,2024-06-10T16:36:26.000Z
66670162a1b633cd774213ff,246,134,31.58,49.74,2024-06-10T16:36:34.000Z
6667016ea1b633cd77421400,185,135,31.51,48.57,2024-06-10T16:36:45.000Z
66670176a1b633cd77421401,246,135,31.54,49.8,2024-06-10T16:36:54.000Z
6667018aa1b633cd77421402,246,136,31.47,50.51,2024-06-10T16:37:14.000Z
6667019ea1b633cd77421403,246,137,31.43,50.54,2024-06-10T16:37:34.000Z
666701b2a1b633cd77421404,246,138,31.38,50.64,2024-06-10T16:37:54.000Z
666701bda1b633cd77421405,185,139,31.29,49.74,2024-06-10T16:38:05.000Z
666701c6a1b633cd77421406,246,139,31.37,50.77,2024-06-10T16:38:14.000Z
666701d2a1b633cd77421407,185,140,31.26,49.54,2024-06-10T16:38:25.000Z
666701daa1b633cd77421408,246,140,31.33,50.7,2024-06-10T16:38:34.000Z
666701e6a1b633cd77421409,185,141,31.19,49.87,2024-06-10T16:38:45.000Z
666701eea1b633cd7742140a,246,141,31.31,50.8,2024-06-10T16:38:54.000Z
666701f9a1b633cd7742140b,185,142,31.16,49.74,2024-06-10T16:39:05.000Z
66670202a1b633cd7742140c,246,142,31.26,50.7,2024-06-10T16:39:14.000Z
66670216a1b633cd7742140d,246,143,31.23,50.77,2024-06-10T16:39:34.000Z
66670222a1b633cd7742140e,185,144,31.8,49.93,2024-06-10T16:39:46.000Z
6667022aa1b633cd7742140f,246,144,31.23,50.99,2024-06-10T16:39:54.000Z
6667025ea1b633cd77421410,185,147,31.1,50.6,2024-06-10T16:40:46.000Z
66670266a1b633cd77421411,246,147,31.15,51.2,2024-06-10T16:40:54.000Z
66670272a1b633cd77421412,185,148,30.95,50.9,2024-06-10T16:41:05.000Z
6667027aa1b633cd77421413,246,148,31.15,51.5,2024-06-10T16:41:14.000Z
66670285a1b633cd77421414,185,149,30.94,50.28,2024-06-10T16:41:25.000Z
6667028ea1b633cd77421415,246,149,31.15,51.21,2024-06-10T16:41:34.000Z
66670299a1b633cd77421416,185,150,30.94,50.32,2024-06-10T16:41:45.000Z
666702a2a1b633cd77421417,246,150,31.8,51.18,2024-06-10T16:41:54.000Z
666702aea1b633cd77421418,185,151,30.91,50.32,2024-06-10T16:42:06.000Z
666702c2a1b633cd77421419,185,152,30.9,50.32,2024-06-10T16:42:26.000Z
666702d6a1b633cd7742141a,185,153,30.91,50.35,2024-06-10T16:42:46.000Z
666702dea1b633cd7742141b,246,153,31.4,51.41,2024-06-10T16:42:54.000Z
666702e9a1b633cd7742141c,185,154,30.86,50.61,2024-06-10T16:43:05.000Z
666702f2a1b633cd7742141d,246,154,31.1,51.66,2024-06-10T16:43:14.000Z
666702fda1b633cd7742141e,185,155,30.86,50.7,2024-06-10T16:43:25.000Z
66670306a1b633cd7742141f,246,155,30.98,51.63,2024-06-10T16:43:34.000Z
6667031aa1b633cd77421420,246,156,31,51.5,2024-06-10T16:43:54.000Z
66670326a1b633cd77421421,185,157,30.84,50.67,2024-06-10T16:44:06.000Z
66670339a1b633cd77421422,185,158,30.81,50.7,2024-06-10T16:44:25.000Z
66670342a1b633cd77421423,246,158,30.95,51.72,2024-06-10T16:44:34.000Z
6667034ea1b633cd77421424,185,159,30.81,50.83,2024-06-10T16:44:46.000Z
66670356a1b633cd77421425,246,159,30.93,51.85,2024-06-10T16:44:54.000Z
66670361a1b633cd77421426,185,160,30.8,51.28,2024-06-10T16:45:05.000Z
6667036aa1b633cd77421427,246,160,30.94,52.14,2024-06-10T16:45:14.000Z
66670375a1b633cd77421428,185,161,30.8,51.15,2024-06-10T16:45:25.000Z
66670392a1b633cd77421429,246,162,30.93,52.3,2024-06-10T16:45:54.000Z
6667039da1b633cd7742142a,185,163,30.77,51.28,2024-06-10T16:46:05.000Z
666703a6a1b633cd7742142b,246,163,30.91,52.39,2024-06-10T16:46:14.000Z
666703b1a1b633cd7742142c,185,164,30.76,51.66,2024-06-10T16:46:25.000Z
666703baa1b633cd7742142d,246,164,30.91,52.36,2024-06-10T16:46:34.000Z
666703c5a1b633cd7742142e,185,165,30.76,51.28,2024-06-10T16:46:45.000Z
666703cea1b633cd7742142f,246,165,30.91,52.27,2024-06-10T16:46:54.000Z
666703eea1b633cd77421430,185,167,30.76,51.28,2024-06-10T16:47:26.000Z
666703f6a1b633cd77421431,246,167,30.87,52.2,2024-06-10T16:47:34.000Z
66670401a1b633cd77421432,185,168,30.73,51.44,2024-06-10T16:47:45.000Z
6667040aa1b633cd77421433,246,168,30.88,52.87,2024-06-10T16:47:54.000Z
66670415a1b633cd77421434,185,169,30.76,52.4,2024-06-10T16:48:05.000Z
6667041ea1b633cd77421435,246,169,30.84,53.12,2024-06-10T16:48:14.000Z
6667042aa1b633cd77421436,185,170,30.72,52.23,2024-06-10T16:48:26.000Z
66670432a1b633cd77421437,246,170,30.87,53.6,2024-06-10T16:48:34.000Z
6667043da1b633cd77421438,185,171,30.73,52.1,2024-06-10T16:48:45.000Z
66670446a1b633cd77421439,246,171,30.9,52.87,2024-06-10T16:48:54.000Z
66670451a1b633cd7742143a,185,172,30.73,51.98,2024-06-10T16:49:05.000Z
66670466a1b633cd7742143b,185,173,30.73,52.2,2024-06-10T16:49:26.000Z
6667046ea1b633cd7742143c,246,173,30.9,52.77,2024-06-10T16:49:34.000Z
6667047aa1b633cd7742143d,185,174,30.73,51.82,2024-06-10T16:49:46.000Z
66670482a1b633cd7742143e,246,174,30.91,52.61,2024-06-10T16:49:54.000Z
66670496a1b633cd7742143f,246,175,30.87,52.65,2024-06-10T16:50:14.000Z
666704a2a1b633cd77421440,185,176,30.69,51.6,2024-06-10T16:50:26.000Z
666704aaa1b633cd77421441,246,176,30.87,52.49,2024-06-10T16:50:34.000Z
666704b6a1b633cd77421442,185,177,30.69,51.69,2024-06-10T16:50:46.000Z
666704c9a1b633cd77421443,185,178,30.7,51.57,2024-06-10T16:51:05.000Z
666704d2a1b633cd77421444,246,178,30.87,52.52,2024-06-10T16:51:14.000Z
666704dea1b633cd77421445,185,179,30.72,52.1,2024-06-10T16:51:26.000Z
666704e6a1b633cd77421446,246,179,30.9,53,2024-06-10T16:51:34.000Z
666704f1a1b633cd77421447,185,180,30.7,52.7,2024-06-10T16:51:45.000Z
666704faa1b633cd77421448,246,180,30.88,52.96,2024-06-10T16:51:54.000Z
6667050ea1b633cd77421449,246,181,30.84,53.9,2024-06-10T16:52:14.000Z
66670519a1b633cd7742144a,185,182,30.66,52.17,2024-06-10T16:52:25.000Z
6667052ea1b633cd7742144b,185,183,30.66,52.49,2024-06-10T16:52:46.000Z
66670541a1b633cd7742144c,185,184,30.68,52.46,2024-06-10T16:53:05.000Z
6667054aa1b633cd7742144d,246,184,30.86,53.34,2024-06-10T16:53:14.000Z
6667055ea1b633cd7742144e,246,185,30.87,53.18,2024-06-10T16:53:34.000Z
66670569a1b633cd7742144f,185,186,30.63,52.3,2024-06-10T16:53:45.000Z
66670572a1b633cd77421450,246,186,30.87,53.6,2024-06-10T16:53:54.000Z
6667057ea1b633cd77421451,185,187,30.66,52.14,2024-06-10T16:54:06.000Z
66670586a1b633cd77421452,246,187,30.9,53.9,2024-06-10T16:54:14.000Z
66670591a1b633cd77421453,185,188,30.66,52.4,2024-06-10T16:54:25.000Z
6667059aa1b633cd77421454,246,188,30.87,52.93,2024-06-10T16:54:34.000Z
666705aea1b633cd77421455,246,189,30.87,52.87,2024-06-10T16:54:54.000Z
666705b9a1b633cd77421456,185,190,30.69,51.92,2024-06-10T16:55:05.000Z
666705c2a1b633cd77421457,246,190,30.91,52.96,2024-06-10T16:55:14.000Z
666705cea1b633cd77421458,185,191,30.65,52.17,2024-06-10T16:55:25.000Z
666705d6a1b633cd77421459,246,191,30.87,52.96,2024-06-10T16:55:34.000Z
666705e1a1b633cd7742145a,185,192,30.7,52,2024-06-10T16:55:45.000Z
666705eaa1b633cd7742145b,246,192,30.88,53.34,2024-06-10T16:55:54.000Z
666705f6a1b633cd7742145c,185,193,30.7,52.27,2024-06-10T16:56:05.000Z
66670609a1b633cd7742145d,185,194,30.7,52.3,2024-06-10T16:56:25.000Z
66670612a1b633cd7742145e,246,194,30.9,53.15,2024-06-10T16:56:34.000Z
6667061da1b633cd7742145f,185,195,30.68,52.49,2024-06-10T16:56:45.000Z
66670626a1b633cd77421460,246,195,30.88,53.25,2024-06-10T16:56:54.000Z
66670631a1b633cd77421461,185,196,30.69,52.52,2024-06-10T16:57:05.000Z
6667063aa1b633cd77421462,246,196,30.9,53.28,2024-06-10T16:57:14.000Z
66670645a1b633cd77421463,185,197,30.72,52.27,2024-06-10T16:57:25.000Z
6667064ea1b633cd77421464,246,197,30.91,53.18,2024-06-10T16:57:34.000Z
66670662a1b633cd77421465,246,198,30.9,53.6,2024-06-10T16:57:54.000Z
66670676a1b633cd77421466,246,199,30.91,53,2024-06-10T16:58:14.000Z
66670681a1b633cd77421467,185,200,30.69,52.3,2024-06-10T16:58:25.000Z
66670695a1b633cd77421468,185,201,30.72,52.3,2024-06-10T16:58:45.000Z
6667069ea1b633cd77421469,246,201,30.93,53.18,2024-06-10T16:58:54.000Z
666706a9a1b633cd7742146a,185,202,30.68,52.23,2024-06-10T16:59:05.000Z
666706b2a1b633cd7742146b,246,202,30.91,53.22,2024-06-10T16:59:14.000Z
666706bda1b633cd7742146c,185,203,30.7,52.42,2024-06-10T16:59:25.000Z
666706c6a1b633cd7742146d,246,203,30.91,53,2024-06-10T16:59:34.000Z
666706daa1b633cd7742146e,246,204,30.9,53.44,2024-06-10T16:59:54.000Z
666706e5a1b633cd7742146f,185,205,30.68,52.49,2024-06-10T17:00:05.000Z
666706eea1b633cd77421470,246,205,30.91,53.47,2024-06-10T17:00:14.000Z
666706f9a1b633cd77421471,185,206,30.69,52.87,2024-06-10T17:00:25.000Z
66670702a1b633cd77421472,246,206,30.91,53.69,2024-06-10T17:00:34.000Z
6667070da1b633cd77421473,185,207,30.68,52.68,2024-06-10T17:00:45.000Z
66670716a1b633cd77421474,246,207,30.94,53.53,2024-06-10T17:00:54.000Z
66670721a1b633cd77421475,185,208,30.73,52.55,2024-06-10T17:01:05.000Z
6667072aa1b633cd77421476,246,208,30.95,53.37,2024-06-10T17:01:14.000Z
66670735a1b633cd77421477,185,209,30.73,52.81,2024-06-10T17:01:25.000Z
66670752a1b633cd77421478,246,210,30.91,53.25,2024-06-10T17:01:54.000Z
66670766a1b633cd77421479,246,211,30.91,53.22,2024-06-10T17:02:14.000Z
66670771a1b633cd7742147a,185,212,30.7,52.42,2024-06-10T17:02:25.000Z
6667077aa1b633cd7742147b,246,212,30.91,53.34,2024-06-10T17:02:34.000Z
66670785a1b633cd7742147c,185,213,30.69,52.27,2024-06-10T17:02:45.000Z
6667078ea1b633cd7742147d,246,213,30.91,53.12,2024-06-10T17:02:54.000Z
66670799a1b633cd7742147e,185,214,30.69,52.11,2024-06-10T17:03:05.000Z
666707a2a1b633cd7742147f,246,214,30.94,53,2024-06-10T17:03:14.000Z
666707aea1b633cd77421480,185,215,30.69,51.98,2024-06-10T17:03:26.000Z
666707b6a1b633cd77421481,246,215,30.95,52.9,2024-06-10T17:03:34.000Z
666707caa1b633cd77421482,246,216,30.87,52.36,2024-06-10T17:03:54.000Z
666707d5a1b633cd77421483,185,217,30.59,51.57,2024-06-10T17:04:05.000Z
666707dea1b633cd77421484,246,217,30.79,53.15,2024-06-10T17:04:14.000Z
666707f2a1b633cd77421485,246,218,30.7,53.31,2024-06-10T17:04:34.000Z
666707fda1b633cd77421486,185,219,30.37,52.61,2024-06-10T17:04:45.000Z
66670806a1b633cd77421487,246,219,30.66,53.56,2024-06-10T17:04:54.000Z
66670811a1b633cd77421488,185,220,30.29,52.68,2024-06-10T17:05:05.000Z
6667081aa1b633cd77421489,246,220,30.65,53.25,2024-06-10T17:05:14.000Z
66670825a1b633cd7742148a,185,221,30.19,52.42,2024-06-10T17:05:25.000Z
66670839a1b633cd7742148b,185,222,30.12,52.93,2024-06-10T17:05:45.000Z
66670842a1b633cd7742148c,246,222,30.59,53.47,2024-06-10T17:05:54.000Z
6667084da1b633cd7742148d,185,223,30.4,53,2024-06-10T17:06:05.000Z
66670856a1b633cd7742148e,246,223,30.55,53.63,2024-06-10T17:06:14.000Z
66670861a1b633cd7742148f,185,224,30,53.72,2024-06-10T17:06:25.000Z
6667086aa1b633cd77421490,246,224,30.52,54.13,2024-06-10T17:06:34.000Z
66670875a1b633cd77421491,185,225,29.94,53.94,2024-06-10T17:06:45.000Z
6667087ea1b633cd77421492,246,225,30.58,54.16,2024-06-10T17:06:54.000Z
66670889a1b633cd77421493,185,226,29.91,53.69,2024-06-10T17:07:05.000Z
6667089da1b633cd77421494,185,227,29.87,54.19,2024-06-10T17:07:25.000Z
666708a6a1b633cd77421495,246,227,30.55,54.23,2024-06-10T17:07:34.000Z
666708baa1b633cd77421496,246,228,30.55,54.4,2024-06-10T17:07:54.000Z
666708c5a1b633cd77421497,185,229,29.8,54.54,2024-06-10T17:08:05.000Z
666708cea1b633cd77421498,246,229,30.51,54.23,2024-06-10T17:08:14.000Z
666708d9a1b633cd77421499,185,230,29.77,54.38,2024-06-10T17:08:25.000Z
666708eda1b633cd7742149a,185,231,29.73,54.63,2024-06-10T17:08:45.000Z
666708f6a1b633cd7742149b,246,231,30.5,54.63,2024-06-10T17:08:54.000Z
66670901a1b633cd7742149c,185,232,29.73,54.82,2024-06-10T17:09:05.000Z
66670915a1b633cd7742149d,185,233,29.75,54.66,2024-06-10T17:09:25.000Z
6667091ea1b633cd7742149e,246,233,30.52,54.38,2024-06-10T17:09:34.000Z
66670929a1b633cd7742149f,185,234,29.73,54.7,2024-06-10T17:09:45.000Z
66670932a1b633cd774214a0,246,234,30.55,54.7,2024-06-10T17:09:54.000Z
6667093da1b633cd774214a1,185,235,29.75,54.32,2024-06-10T17:10:05.000Z
66670946a1b633cd774214a2,246,235,30.56,53.91,2024-06-10T17:10:14.000Z
66670965a1b633cd774214a3,185,237,29.75,54.38,2024-06-10T17:10:45.000Z
6667098da1b633cd774214a4,185,239,29.69,54.45,2024-06-10T17:11:25.000Z
66670996a1b633cd774214a5,246,239,30.62,53.94,2024-06-10T17:11:34.000Z
666709a1a1b633cd774214a6,185,240,29.69,54.54,2024-06-10T17:11:45.000Z
666709b5a1b633cd774214a7,185,241,29.7,54.66,2024-06-10T17:12:05.000Z
666709bea1b633cd774214a8,246,241,30.62,53.91,2024-06-10T17:12:14.000Z
666709d2a1b633cd774214a9,246,242,30.59,54.4,2024-06-10T17:12:34.000Z
666709dda1b633cd774214aa,185,243,29.76,54.7,2024-06-10T17:12:45.000Z
